source,url,topic,text,rating,user_rating,num_users
Fox,http://www.foxnews.com/tech/2014/11/04/pirate-bay-co-founder-arrested-at-thai-lao-border/,tech,A Thai immigration officer left shows a paper document to Swedish Hans Fredrik Lennart Neij at Immigration office in Nong Khai province Thailand Tuesday Nov 4 2014AP Photo BANGKOK  One of the founders of popular filesharing website The Pirate Bay has been arrested under an Interpol warrant as he was crossing into Thailand from Laos police said Tuesday Hans Fredrik Lennart Neij who uses the alias TiAMO was detained Monday by Thai immigration police at a checkpoint in Thailands Nong Khai province about 310 miles northeast of Bangkok ADVERTISEMENT ADVERTISEMENT Neij along with other Pirate Bay cofounders was convicted of aiding copyright infringement by a court in Sweden in 2009 He fled the country after being released on bail Regional Immigration Police Commissioner Maj Gen Chartchai Eimsaeng said a USbased movie association had hired a Thai lawyer to search for Neij and his photo had been given to immigration police in Nong Khai The US movie and music industries have for years pursued strong legal action against sites such as The Pirate Bay which they say aid the illegal distribution of copyrighted material depriving its makers of profits due them It might have been a coincidence but he was wearing the same gray Tshirt that was in the photo The immigration police officer who spotted him in the car recognized him so he pulled his car over Chartchai told The Associated Press by phone Chartchai said the 36yearold Swede had lived in Laos since 2012 and traveled nearly 30 times to Thailand where he has a house on the resort island of Phuket and 5 million baht 153000 in a savings account Neijs wife was in the car with him He was being sent to Bangkok later Tuesday and was expected to be returned to Sweden the police officer said Jonas Nilsson Neijs lawyer in Sweden said his client had called him Monday and told him Thai authorities had said he would be transported to Sweden However Nilsson said no decision had been made about a possible extradition Neij is the second Pirate Bay founder to be arrested in Southeast Asia after a Swedish court in 2009 gave him and three Pirate Bay associates oneyear sentences for copyright violation They also were ordered to pay 46 million kronor 65 million in damages to the entertainment industry Their appeals were denied by Swedens high court Gottfrid Svartholm Warg who used the alias Anakata on the Internet was arrested in Cambodia in 2012 and sent back to Sweden after an international arrest warrant was issued against him Svartholm Warg served his sentence for copyright infringement before he was extradited to neighboring Denmark where he faced prosecution for hacking On Friday a Danish court sentenced him to 3 years in prison after he was found guilty of hacking into a private company handling sensitive information for Danish authorities ___ Associated Press writer Jan M Olsen in Copenhagen contributed to this story,0.7,0,0
Fox,http://www.foxnews.com/tech/2014/11/04/dutch-solar-bike-lane-generates-enough-energy-to-power-three-homes/,tech,SolaRoad The Dutch are known for a lot of things breaking with tradition is certainly one of them The Netherlands recently announced that its readying a 230feet bike lane with builtin solar panels SolaRoad the consortium who came up with the project along with the Netherlands Organization for Applied Scientific Research TNO hopes to expand the lane to 328 feet by 2016 and perhaps bring the project to other areas The bike lane will open on Nov 12 inKrommenie which is located 155 miles from Amsterdam Its made of rectangular concrete blocks that have layers of solar panels built into them The fragile panels are encased in 1inch thick glass that can withstand the weight and pressure of a truck without cracking SolaRoad says that even this small chunk of road can generate enough electricity to power three homes even though the solar panels cant be moved or angled toward the sun for maximum ray absorption ADVERTISEMENT ADVERTISEMENT RelatedIsrael plants solarpowered trees to charge mobile phones offer free WiFi and more Ultimately SolaRoad hopes to embed all roads with solar panels so as to generate enough electricity to power everything from electric cars to homes businesses and and other power hungry objects While the consortiums vision is noble and would definitely help alleviate the worlds dependence on fossil fuels theres just one massive problem with the plan Its very expensive So far the projects cost totals in around 19 million and the people behind the solar bike lane think it will cost as much as376 million when its done according to the BBC Of course as solar panels become cheaper to produce and install in roads the high price tag could decrease Still for now solar roads remain a futuristic dream for most,0.7,0,0
Fox,http://www.foxnews.com/tech/2014/11/04/smartphone-apps-play-role-in-midterm-elections/,tech,The prototype of Intuitive VotingIntuitive Company True the Votes VoteStand appTrue the Vote As voters hit the polls today some have been turning to smartphone apps to help make sense of the candidates and issues at play during what has been a particularly contentious midterm election cycle Various groups from across the political spectrum  Republicans to Democrats to those choosing to remain nonpartisan  have developed a range of apps for those involved in the election process from voters to polling center volunteers With smartphone apps becoming increasingly more prevalent in all aspects of daily life it is only natural that their role will continue to grow in future elections according to Rob Tannen director of design and strategy at the Intuitive Company which recently developed Intuitive Voting a prototype app geared to improve the election process ADVERTISEMENT ADVERTISEMENT You think the presence of apps in the political process would have happened more aggressively by now than it has Tannen told FoxNewscom Going forward I think there is the infrastructure in place for more people to get the right information at the right time While still in its conceptual phase Intuitive Voting is the kind of app that Tannen said he hoped would help improve the voting process in future election years Designed as two separate apps  one used by polling center volunteers and the other for actual voters  Intuitive Votings features include clear concise information on volunteer protocol a tool to help people register to vote and detailed information on candidate platforms The app was recently the winning design in the Human Factors and Ergonomics Societys 2014 voting Design Competition Tannen said the teams vision for the app is for it to be a nonpartisan tool that provides objective information to voters and volunteers While not yet a reality he said that tools like Intuitive Voting are necessary in helping voters make sense of the barrage of information they get on a daily basis from campaigns and interest groups There are currently several apps in existence that attempt to help voters determine who they should vote for this election season For example Votr developed by media company Vocativ is an election app that takes a few cues from popular dating app Tinder Votr gives users the opportunity to assess each of the 161 candidates vying for the 36 open US Senate seats in Tuesdays elections Users answer several emojianimated personal questions  some are issuebased like whether or not one supports gay marriage to the more trivial like whether a user is a dog or cat person  and then presents candidates who users can vote yes or no for If the candidates answers match those of the users then he or she will most likely get a decided yes For example when Emily Marie Sanchez 2014 Texasbased Green Party candidate for the US Senate pops up on the app her positions like prochoice supports stricter gun laws and supports marijuana law reform appear under her profile picture in addition to a few quick facts After looking at her overview the apps user has the option to swipe yes or no While the Intuitive Voting and Votr apps were developed by nonpartisan organizations various interest groups from both the right and the left have been applying app technology to try to make an impact during todays elections True the Vote a Texasbased conservative group has an app called VoteStand for both iOS and Android phones that is designed to allow users to report cases of potential election irregularity and fraud According to True the Votes website the geolocationbased apps users are encouraged to report incidents like absentee voting fraud machine tampering or voter intimidation by taking photos or writing posts that will be submitted to True the Vote The conservative nonprofit will post users submissions that have been vetted and potentially contact local polling officials about alleged incidents of voting fraud The current version of the app was released last week and Logan Churchwell True the Votes communications director told FoxNewscom that it currently has around 10000 users Churchwell said that so far the app has been downloaded the most in Texas California and Florida and does not collect information such as a users party affiliation Of course given the fact that all of VoteStands content is crowd sourced it is important that users avoid breaking any voting laws The group lists on its website guidelines and suggestions for the apps users For instance users have to be clear that they are not violating the state rules for shooting video and taking photographs inside polling locations as well as potentially intimidating any fellow voters Criminal penalties could result from violating voting laws With such increased interest in inserting apps into the election process one natural question immediately comes up  will online voting ever become a reality in an increasingly digitized world Tannen said it is a possibility that will take a while to become a reality You have real app designs for financial services and the banking industry and obviously people are very safely and easily processing confidential transactions online and on phones he explained Obviously that could be applied to voting down the line All of the technology is there the infrastructure is there but the question comes down to money and organizations like local governments that are responsible for voting machines It involves local money To bring the voting process online it is probably going to be driven by the private sector down the line Make sure to catch all of the election coverage here on FoxNewscom,0.7,0,0
Fox,http://www.foxnews.com/tech/2014/11/04/social-media-is-make-or-break-for-midterm-candidates/,tech, With each election cycle more and more campaigns are looking to use social media platforms to better connect with voters and gain their support A new study by Pew Research Center suggests voters from all party affiliations are increasingly looking for election information on their smartphones They also find voters are looking to follow politicians and candidates on social media to find out more information on them ADVERTISEMENT ADVERTISEMENT The think tanks Director of Internet Science and Technology Research Lee Rainie told FoxNewscom this trend is increasing with each election He believes were seeing a change in how voters stay informed Social media is rising to a place thats very important compared with television  every major campaign has to have an Internet strategy and a social media strategy to be competitive and to be serious Candidates themselves see the growing importance of social media Weve seen candidates get really serious about their personal brand and their connection to the public said James Andrews the managing partner of the digital strategy firm True Story Agency He added that campaign managers are thinking about data and tracking conversations  then using a data team in the back end to start and pull some insights  we will see that going into the next presidential election It has also been suggested that Republicans and Democrats use Facebook and Twitter in different ways Republicans more so than Democrats they were the ones who said they use social media to be campaign insiders said Rainie They felt they got early information from candidates and they were in the know because they were using social media Expect social media to play a bigger role in how the public gets election information by 2016 People are getting media from so many different sources  in 2016 we will see the rise in the curation of ones own media channel their own newsroom and social will play a huge role in that said Andrews The power of technology keeps growing election cycle by election cycle  that will not change in 2016 added Rainie We will see more power more growth more people using these tools,0.7,0,0
Fox,http://www.foxnews.com/tech/2014/11/04/kevin-spacey-latest-villainous-role-is-on-video-game/,tech,This July 31 2014 photo shows a senior technical artist working on the face of actor Kevin Spacey for the new Call of Duty Advanced Warfare game at Sledgehammer Games in Foster City CalifAP PhotoJeff Chiu Movies TV shows and the stage have long been the domain of actorsbut add video games to that list as Kevin Spacey is doing in the upcoming Call of Duty Advanced Warfare  Spaceywho has never played a video game in my life he tells the New York Timesplays villain Jonathan Irons in the Activision game out tomorrow a job that required him to wear performance capture technology that recorded his voice and body movements ADVERTISEMENT ADVERTISEMENT  Its the same process that allowed Andy Serkis to play Gollum in the Lord of the Rings movies but in this case Spaceys likeness is also being preserved  Its really odd Spacey says of the motion capture experience No makeup no hair nothing They put dots on your face Then you get into a kind of jumpsuit which is exceedingly unattractive A bunch of rubberdot things all over that They make you go into a room and you have to do all kinds of physical things all while surrounded by tiny cameras  Actors have long provided voices for video games but often the physical actions of the character were captured using someone else Thats starting to change and the Times calls Spaceys role one of the most sophisticated examples of the new process yet  Other actors whove played similar roles include Ellen Page and Willem Dafoe in Beyond Two Souls Jack Black in Brutal Legend and Peter Jacksons King Kong and Sigourney Weaver in Alien Isolation  As for why Spacey did it he tells the Guardian that Activision wanted to advance gaming They wanted to begin to try to focus on really creating a character and storytelling that you would follow Plus he adds People thought I was crazy when I decided to move to London 11 years ago to start a new theater company at the Old Vic when I could have stayed over here and made movie after movie after movie Or when I decided to do a drama series with an online streaming company that had never done original content before This is an opportunity to do something that nobody had done and also frankly to reach a new audience Click to read about 7 other celebrities who voiced video game characters This article originally appeared on Newser Kevin Spaceys New Villain Is on  a Video Game,0.7,0,0
Fox,http://www.foxnews.com/tech/2014/11/04/smart-glasses-doomed-to-stay-niche-product-while-smart-wristwear-takes-off/,tech,The new Apple Watch is shown during a new product release on Sept 9 2014AP PhotoMarcio Jose Sanchez A year ago Google Glass was one of the hottest new tech products on the horizon Since then it has suffered a considerable public backlash had a quiet public beta release and the expected competition simply hasnt arrived According to the latest information from Juniper Research the smart eyewear market is suffering because of it A lack of a key consumer case the firm says has resulted in low levels of shipments and adoption in the smart glasses space RelatedWhat its like in one of Googles Glass retail stores ADVERTISEMENT ADVERTISEMENT The report paints a bleak picture for the future stating shipments are unlikely to total more than 10 million per year until 2018 Juniper compares smart eyewear to how smartphones were 15 years ago when they were being used by businesses rather than consumers This is where it expects smart glasses to make an impression when used in environments in which handsfree devices make most sense  healthcare and construction for example Conversely the outlook for smart bands and smart watches is far more positive A report by CCS Insight predicts smart wrist wear shipments will reach 135 million by 2018 and be fairly evenly split between smart watches and fitness trackers without a screen Its research expects smart eyewear to be even less popular than Juniper does indicating the faceworn devices will make up just 2 percent thats less than 3 million of that total RelatedThis company thinks it can solve Google Glass problems Despite the gloomy outlook Juniper still expects a few Glass rivals to arrive in the near future listing Recon Instruments Jet specs Osterhout Designs eyewear and most interestingly Samsungs Gear Blink as products well see between now and 2016 Samsung was rumored to reveal the Gear Blink also known as the Gear Glass at the IFA show back in September but it took to the stage with the Oculus Riftchallenging Gear VR instead Juniper expects Samsung to use its own Tizen operating system on the Gear Blink If companies want to make smart glasses more popular privacy and safety concerns from consumers and government bodies need to be addressed and ideally solved according to the reports authors,0.7,0,0
Fox,http://www.foxnews.com/tech/2014/11/04/apple-may-ditch-ipad-mini-to-focus-on-ipad-pro-report-claims/,tech,The iPad Air 2 left and iPad Mini 3 are shown side to side at Apple headquarters in Cupertino CalifAP PhotoMarcio Jose Sanchez Apple is considering ditching the iPad Mini to focus on the larger iPad Pro tablet the company is expected to launch next year so says Taiwans Economic Daily News EDN The longrunning publication may bea bit hitandmiss when it comes to reporting Applerelated news but its believed to have some reliableconnections in the local supply chain which has connectionswith variousApple products ADVERTISEMENT ADVERTISEMENT EDN says its unnamed source has led it to believe the tech titan will no longer update the iPad Mini meaning the third iteration launched last month with a few minor improvements couldbe the last RelatedDTs indepth review of the iPad Mini 3 Why is Apple apparently going down this route EDNs report cites a number of possible reasons Now that the company has the 53inch iPhone Plus on the market its thought that refrainingfrom making improvements to the 79inch Mini could help to boost sales of its largest handset Before some consumers will have bought the smallscreen iPhone and a Mini If Apple believes a significant number of consumers will now ignore the Mini in the belief that the largescreen iPhone Plus will adequately deal with tabletlike tasks its not hard to see why the company might shift its focus from the Mini to the iPad Air 2 and the iPad Pro which according to a report on Monday could land with a 122inch display Apples possible shift to the Pro may arise from a belief that a large tablet could be a hit with specific types of users namely gamers educators and business people Also when the Mini first landed it was markedly different fromthe heavier chunkier and wider fullsize iPad But with the arrival of the thinner and lighter iPad Air last year the two devices moved closer together in terms of design whilethe gap narrowed even furtherwith the launch last month of the iPad Air 2 And with the Air 2shigher margin per unit ditching the Mini may not be such a great loss for the company Related DTs indepth review of the iPad Air 2 However Apples smallest tablet could continue to be sold for some time though possibly without any updates making it an increasingly unattractive option for customersas time goes on This would have echoes of the way Apple has run with the iPod Touch which hasnt had any updates for the last two years asthe Cupertino company looksto temptpotential buyers with one of its phonesinstead With Apples tablet sales declining over three straight quarters executives at the firm will certainly have been taking a close lookatits sales strategy and it could just be that the Mini will drift from view as the company pushes its handsets the Air 2 and an iPad Pro instead Source Economic Daily News via MacRumors,0.7,0,0
Fox,http://www.foxnews.com/tech/2014/11/04/top-10-black-friday-2014-shopping-tips/,tech,Are you one of those people already counting the hours until Thanksgivingbut not because of either turkey or football Then you must be gearing up for Black Friday which once again starts in some storesyes Kmart were talking about youas early as 6 am  Regardless of when your Black Friday shopping spree kicks off the game plan is to get the best deals you can on the items you really want Oftenthough not alwayselectronics items are at their lowest prices of the year on Black Friday and its easy to get caught up in the shopping frenzy and spend more than you really want to So heres a list of Black Friday shopping tips that should help ensure that you get not only the best deals but also some peace of mind once you bring the item home  1 Be prepared This means studying the ads before Black Friday We havent seen a lot of them yet but you can find some ad scans for major retailers on many of the comprehensive BlackFridayfocused websites such as bfadsnet blackfridayinfo theblackfridaycom and gottadealcom Some sites let you filter your searches by product categories such as TVs More ads are expected soon so keep checking back for the latest circulars  2 Sign up for email alerts and loyalty programs Many retailers now use email alerts to encourage store loyalty and frequent shopping Sign up for alerts that will let you know about coming promotions and to receive coupons or discounts Shoppers can also learn whether the products they want are stocked and available or whether an item is eligible for a buy online pick up at store option that can save shipping charges Loyalty programs often offer sales and promotions to their members first and let you earn rewards on what you buy  3 Shop online first Why leave the family and your comfy couch if you dont really have to Before you brave the crowds at the stores check to see if the retailer is offering the sameor even betterdeals on its website In past years some of the biggest retailers have offered online sales during Black Friday week that have included many of the same items offered as part of their instore Black Friday events and often combined with low or nocost shipping deals And some retailers will offer online exclusives you couldnt get even by walking into one of their retail locations 4 Use social media Before you decide to buy visit the Facebook pages and Twitter feeds of your favorite retailers and see if theyre offering any incentives such as discounts when you like their page or follow them Also if you have friends wholl be shopping on Black Friday for similar items text tweet or post to a socialmedia site the best deals you encounter and hopefully theyll return the favor  ADVERTISEMENT ADVERTISEMENT Find out the best places to shop for with our electronics store buying guide and Ratings And check our Holiday Gift Ideas page  5 Get appy Before you head out to the store make sure your smart phone is charged and loaded with a few key comparisonshopping apps such as ShopSavvy ShopKick and RedLaser that will let you see special deals and compare prices while youre in the store Many include a barcode scanner that lets you scan and compare prices plus a QRcode reader that can sometimes get you coupon codes or special deals Also more Black Friday sites now have their own shopping apps Check out ones from BlackFridaycom DealNewscom and FatWalletcom among others Want to take notes on the best deal Try Evernote or Google Docs And if you do see that an item is cheaper at a nearby store try showing that price on your phone to a store manager and see if he or she will match that deal 6 Create a budgetand stick to it Many Black Friday sales especially doorbuster specials that are typically available in limited quantities are designed to get you into the store so retailers can try to sell you something more profitable Decide ahead of time how much you want to spend and resist impulse buying in the store especially if you dont know how good a deal youre really getting  7 See if you can get a pricematch guarantee and check store return policies Often stores say theyre suspending pricematch guarantees during the Black Friday weekend but you should ask for one anyway After all these are supposed to be the lowest prices of the year To be safe also check your local chains return and exchange policies to make sure that they arent different for a Black Friday special Sometimes Black Friday sales are final meaning the item cant be returned Other items may have a shortened return or exchange policy or one where you can get only a store credit and not a refund Also make sure the store wont charge a restocking fee for a returned item  8 Check the warranty If youre loyal to a certain brand you may feel youre aware of its standard product warranty But even major brands offer special derivative models during promotional periods such as Black Friday and they may alter the terms of their standard warranties for these sets For example the term may be much shorter or the repair provisions could be different If a problem arises there may be no inhome service for larger products or you might have to pay shipping if the item needs to be sent to a service center If so make sure youre comfortable with the terms and find out in advance what will happen if you need your electronics item repaired You dont want to discover unexpectedly that it will be your responsibility  9 Buy the item you really want and avoid pricey accessories Items designated as doorbusters draw us in because of their low prices but they may not be the best products for your needs In electronics for example this is especially true of biggerticket items such as TVs which youll be living with for a number of years Many doorbuster items particularly derivative models created specially for the event may have lower specs or fewer features than found on a manufacturers standard lines While this may be fine for a second or third set you may want better performance or more features for your main TV Also a retailer may have more wiggle room on price for a stepup model than a barebones set so you may still get a great deal on a TV you really want to own  An easy way to blow those savings is to stock up on pricey accessories This is where retailers make their money so beware of the hard sell If you know youll need an HDMI cable buy it ahead of time from an online retailer such as monopricecom or bluejeanscablecom so you wont be pressed into overpaying at the store  10 Avoid the old baitandswitch trick If youre really buying only on price stick to your guns and dont get pushed toward a more expensive model Retailers will sometimes advertise a great deal on a certain TV but then its either out of stock or the dealer denigrates it once youre in the store hoping they can push you to a more profitable model Dont get taken in there are plenty more deals out there maybe even better ones if you can wait closer to the holidays  We hope these shopping tips will help make your Black Friday shopping excursion a less stressful more enjoyable outing Happy shopping  James K Willcox Copyright  20052014 Consumers Union of US Inc No reproduction in whole or in part without written permission Consumer Reports has no relationship with any advertisers on this site,0.7,0,0
Fox,http://www.foxnews.com/tech/2014/11/04/top-5-tech-gifts-for-dad/,tech,Fathers can be difficult to figure out when it comes to buying them gifts They love to tell you they already have everything they want Well here are some gift ideas Dad may not have even known hed wantbut we think hed be quite happy with any one of them As the 2014 holidays approach be sure to visit ourHoliday Gift Ideas  Guideover the coming weeks Youll find plenty of gift recommendations for electronics home cars food and more We also offer shopping advice including tips on ways to stay safe and save money ADVERTISEMENT ADVERTISEMENT If your dad lives to preserve family memories on videoeverything from holiday parties to beach vacations to snowboardingan HD action camcorder is a great gift idea This topscoring Sony model has wireless capability and lots of mounting options Its also the only action cam weve recently tested that captures both very good quality video and good quality still photos at least partly due to its image stabilizer And this action cam is splashproof too so light rain wont hurt it Whether pops has a noisy commute or needs a bit of peace and quiet at home hell welcome a set of portable noise canceling earphones These Bose earphones deliver very good sound quality and excellent active noise reductionthe best of the inear models weve tested They have an isolating design so in addition to the noise cancellation theyll muffle external noises as well as limit the amount of sound that escapes from the earpieces The QC20i is designed specifically for Apple devices but Bose also offers the QC20 for Android and Blackberry devices The only difference between them The QC20 lacks the QC20is volume control which works only with iOS devices Visit ourHoliday Gift Ideas  Guide for more great gift recommendations shopping tips and ways to save  If your fathers intrigued by new technology but also likes traditional gadgets the Martian Passport offers some of each It features a mechanical analog watch face and a small LCD for receiving notifications and alerts from his smart phone This smart watch comes in three varieties all with silver bezels a white face with a black or white band or a black face with a black band The versatile Passport works with both Android and iOS mobile devices and dad can make phone calls with its builtin microphone and speaker The Passport also leverages his phones voice recognition system such as Apples Siri for iOS devices or Google Now for Android to control the phone And because of the analog watch face you can easily see what time it is even in bright sunlight it IS a watch after all What dad wouldnt be thrilled with this tablet Samsungs 101inch Galaxy Tab Pro is outstanding when running demanding graphic apps so if dad is a gamer this is a good choice Its also got an Office suite built in and uses the latest version of Androida great item to take on the road for work or play Another good travel feature battery life was extremely long in our tests This Galaxy Tabs screen coating reduces fingerprints and makes cleaning easier and it even can be used as a remote control for TVs or other AV devices If Dad is into the great outdoors but wants to stay connected he might just love a charger thatll work anywhere The versatile Goal Zero Lighthouse 250 Lantern uses a handcranked generator to generate its juice Its internal battery is the largest of portable chargers weve tested and it even includes an integral USB charging cord But wait theres more The Lighthouse 250 also provides light both a dimmable white LED light and a flashing red light that could be useful for emergency signaling on the road Carol Mangis Copyright  20052014 Consumers Union of US Inc No reproduction in whole or in part without written permission Consumer Reports has no relationship with any advertisers on this site,0.7,0,0
Fox,http://www.foxnews.com/tech/2014/11/04/hacker-attack-on-federal-security-contractor-not-noticed-for-months-report/,tech,October 17 2014 This photo shows the USIS building in Falls Church Va A cyberattack similar to previous hacker intrusions from China penetrated computer networks for months at USIS the governments leading security clearance contractor before the company noticed the breakin officials and others familiar with an FBI investigation and related official inquiries told The Associated Press AP PhotoJ Scott Applewhite A cyberattack on federal security clearance contractor USIS was unnoticed for months before it was revealed by the company and government agencies earlier this year according to a published report Officials and others familiar with an FBI investigation and related official inquiries told The Associated Press that the breach similar to previous hacker intrusions from China compromised the private records of at least 25000 employees at the Homeland Security Department and cost the company hundreds of millions of dollars in lost government contracts ADVERTISEMENT ADVERTISEMENT In addition to trying to identify the perpetrators and evaluate the scale of the stolen material the government inquiries have prompted concerns about why computer detection alarms inside the company failed to quickly notice the hackers and whether federal agencies that hired the company should have monitored its practices more closely Former employees of the firm whose full name is US Investigations Services LLC also have raised questions about why the company and the government failed to ensure that outdated background reports containing personal data werent regularly purged from the companys computers A computer forensics analysis by consultants hired by the companys lawyers defended USIS handling of the breach noting it was the firm that reported the incident The analysis said government agencies regularly reviewed and approved the firms early warning system In the analysis submitted to federal officials in September and obtained by the AP the consultants criticized the governments decision in August to indefinitely halt the firms background investigations USIS reported the cyberattack to federal authorities on June 5 more than two months before acknowledging it publicly The attack had hallmarks similar to past intrusions by Chinese hackers according to people familiar with the investigation Last March hackers traced to China were reported to have penetrated computers at the Office of Personnel Management the federal agency that oversees most background investigations of government workers and has contracted extensively with USIS In a brief interview Joseph Demarest assistant director of the FBIs cyber division described the hack against USIS as sophisticated but said were still working through that as well He added There is some attribution as to who was responsible but he declined to comment further For many people the impact of the USIS breakin is dwarfed by recent intrusions that exposed credit and private records of millions of customers at JPMorgan Chase  Co Target Corp and Home Depot Inc But its significant because the government relies heavily on contractors to vet US workers in sensitive jobs The possibility that national security background investigations are vulnerable to cyberespionage could undermine the integrity of the verification system used to review more than 5 million government workers and contract employees The information gathered in the security clearance process is a treasure chest for cyber hackers If the contractors and the agencies that hire them cant safeguard their material the whole system becomes unreliable said Alan Paller head of SANS a cybersecurity training school and former cochair of DHS task force on cyber skills Last month the leaders of the Senate Homeland Security and Governmental Affairs Committee Tom Carper DDel and Tom Coburn ROkla pressed OPM and DHS about their oversight of contractors and USIS performance before and during the cyberattack Another committee member Sen Jon Tester DMont said he worried about the security of background check data telling the AP that contractors and federal agencies need to maintain a modern adaptable and secure IT infrastructure system that stays ahead of those who would attack our national interests The Office of Personnel Management and the Homeland Security Department indefinitely halted all USIS work on background investigations in August OPM which paid the company 320 million for investigative and support services in 2013 later decided not to renew its background check contracts with the firm The move prompted USIS to lay off its entire force of 2500 investigators A company spokesperson complained that the agency has not explained its decision Representatives from OPM and DHS declined comment Last month the federal Government Accounting Office ruled that Homeland Security should reevaluate a 200 million support contract award to USIS The GAO advised the department to consider shifting the contract to FCi Federal a rival firm prompting protests from USIS In the private analysis prepared for USIS by Stroz Friedberg a digital risk management firm managing director Bret A Padres said the companys computers had governmentapproved perimeter protection antivirus user authentication and intrusiondetection technologies But Padres said his firm did not evaluate the strength of USIS cybersecurity measures before the intrusion Federal officials familiar with the government inquiries said those assessments raised concerns that USIS computer system and its managers were not primed to rapidly detect the breach quickly once hackers got inside The computer system was probably penetrated months before the government was notified in June officials said Cybersecurity experts say attacks on corporate targets often occur up to 18 months before they are discovered and are usually detected by the government or outside security specialists Still USIS noted its own security preparations enabled us to selfdetect this unlawful attack Padres said the hackers attacked a vulnerable computer server in a connected but separate network managed by a third party not affiliated with USIS He did not identify the outside company Former USIS workers told the AP that company investigators sometimes stored old or duplicate background reports that should have been purged from their laptops The reports contained sensitive financial and personal data that could be used for blackmail or to harm government workers credit ratings the former workers said Former USIS employees who worked with the federal personnel office said the system they used directed users to purge old reports But the workers said USIS and OPM rarely followed up with spot checks Employees who worked on systems with the Homeland Security Department said these had no similar automatic warning function and spot checks were rare The company insisted spot checks were regularly performed Several former USIS workers said they were told nothing by the company about the cyberattack for two months after the breach was exposed In emails obtained by the AP company workers were ordered to change their passwords without explanation The USIS spokesperson said the government directed the companys decision to keep silent about the breach Experts said companies often withhold such information for both security and management reasons Employees may not like it Paller said but from a business perspective thats what companies do The Associated Press contributed to this report,0.7,0,0
Fox,http://www.foxnews.com/travel/2014/11/04/matera-passion-italy/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+foxnews%2Finternal%2Ftravel%2Fmixed+%28Internal+-+Travel+-+Mixed%29,travel,View of the Duomo from Sasso Barisano You may have been to Rome Venice or Amalfi Coast when visiting Italy but chances are youve never visited Matera let alone heard of it  Although it has been inhabited as far back at the Paleolithic era Materain southern Italys Basilicata regionwas basically unknown to foreign tourists until the last few decades ADVERTISEMENT ADVERTISEMENT Once home to ancient people the area became known as Italys national shame after the book Christ Stopped at Eboli was published in 1945 exposing the abhorrent conditions in which the people of Matera were living Ravished by malaria a high infant mortality rate and malnutrition large families had nothing but caves to call homeAnd they shared them with wild animals such as chickens and donkeys In the mid 1980s preservation efforts were stepped up and in 1993 Materas former slums were named a UNESCO World Heritage site Today those same caves are being developed into stores restaurants unique hotels as well as being restored as rather more comfortable homes with indoor plumbing and electricity The ancient cave dwellings of Sassi di Matera is one of the most unusual yet beautiful places Ive visited The caves with their stone facades blend naturally with the river gorge and the modern buildings that have been built on top of them The city resembles Old Jerusalem which is why Mel Gibson used it in the production of The Passion of Christ Revitalized over the last several decades its now a regular stop on the tourist circuit The current population is around 3000 with about half of the dwellings occupied The area isnt attracting big hotel chains rather this hidden gem has become more of a wordofmouth experience Getting lost in the labyrinth of streets and stairways is part of the adventure but dont expect Google maps to help you navigate these  hire a local guide for an entertaining educational tour My advice visit soon before the small streets become even smaller with hoards of tourists and tour buses inevitable given that Matera was just named European Capital of Culture for 2019 Reading about this gem of a city doesnt do it nearly enough justice Check out our slideshow above that represents this picturesque destination,0.7,0,0
Fox,http://www.foxnews.com/travel/2014/11/04/unbearable-smell-from-overflowing-bathroom-forces-virgin-australia-plane-to/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+foxnews%2Finternal%2Ftravel%2Fmixed+%28Internal+-+Travel+-+Mixed%29,travel,Passengers complained of an unbearable smell after liquid from bathrooms ran down the aislesReuters A Virgin Australia flight headed from Los Angeles to Sydney was forced to turn around after a plumbing problem caused the bathroom to overflow Passengers complained of an unbearable smell after liquid from bathrooms ran down the aisles and claimed that human waste had seeped into the cabin ADVERTISEMENT ADVERTISEMENT We were literally sitting in crap said passenger Julia Malley according to The Mirror Other passengers such as Julia Malley took to social media to complain Malley posted this to her Facebook page She wrote Stuck in LA 3 hours in to our flight they decide to turn around because the bathroom exploded and we were literally sitting in crap 2 rows away and offered masks for the 3 hours back YUCK Virgin Airlines toilet explodes on its way from LAX TO MELBOURNE plane turned back and I was on the flight  johnny x johnnyxmusic November 3 2014  Passengers were offered masks and the cabin crew attempted to clean up the mess but ultimately the flight was forced to return to LAX only three hours into the transatlantic journey Virgin Australia described it as a fresh water overflow from lavatory sinks and denied passengers were forced to sit among human waste The onboard toilets operate on a completely separate drainage system officials told the Herald As the issue was with the aircraft sink and not the toilets there was no incident of leaked human waste In a letter to those affected Virgin Operations Manager Roger Lindeman offered his sincere apologies for the disruption encountered Virgin Australia takes great pride in offering a superior product on time performance and providing customer service excellence Therefore it is with much disappointment I am writing to you on this occasion Mr Lindeman said Unfortunately the aircraft did need to return to Los Angeles due to an issue with the plumbing in the freshwater overflow system on board and could not continue with the journey Virgin Australia said that the passengers were given hotel rooms and were working on getting them on alternative flights as soon as possible ,0.7,0,0
